OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,100.0,140.0,0.3498035983117909,0.4503754174091297,-36.43532233759575*(x-0.3498035983117909)*(x-0.3498035983117909)*(x-0.3498035983117909)+5.496549970334858*(x-0.3498035983117909)*(x-0.3498035983117909)+0.0*(x-0.3498035983117909)+1.027399747940493
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,100.0,140.0,0.4503754174091297,0.5509867442824141,20.764808810243032*(x-0.4503754174091297)*(x-0.4503754174091297)*(x-0.4503754174091297)-4.60998849527837*(x-0.4503754174091297)*(x-0.4503754174091297)+0.0*(x-0.4503754174091297)+1.04593171573973
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,100.0,140.0,0.5509867442824141,0.6515785388884241,37.21697177290596*(x-0.5509867442824141)*(x-0.5509867442824141)*(x-0.5509867442824141)-4.353790604063002*(x-0.5509867442824141)*(x-0.5509867442824141)-0.297050122360127*(x-0.5509867442824141)+1.0204144301633087
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,100.0,140.0,0.6515785388884241,0.7415887545653719,-2.5529933563393223*(x-0.6515785388884241)*(x-0.6515785388884241)*(x-0.6515785388884241)+0.44995310193846827*(x-0.6515785388884241)*(x-0.6515785388884241)-0.043198205208470106*(x-0.6515785388884241)+0.9843605183080101
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,100.0,140.0,0.7415887545653719,0.8216193512981557,4.06620586563828*(x-0.7415887545653719)*(x-0.7415887545653719)*(x-0.7415887545653719)-0.3366312868324989*(x-0.7415887545653719)*(x-0.7415887545653719)-0.02424927656672505*(x-0.7415887545653719)+0.9822559201103869
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,100.0,140.0,0.8216193512981557,0.9051417355960296,-9.98280521042272*(x-0.8216193512981557)*(x-0.8216193512981557)*(x-0.8216193512981557)+1.2506815397336175*(x-0.8216193512981557)*(x-0.8216193512981557)+0.0*(x-0.8216193512981557)+0.9802434345538469
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,100.0,140.0,0.9051417355960296,0.9850183014991716,76.40896438759412*(x-0.9051417355960296)*(x-0.9051417355960296)*(x-0.9051417355960296)-18.46033761890318*(x-0.9051417355960296)*(x-0.9051417355960296)+0.0*(x-0.9051417355960296)+0.9831516813078363
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,100.0,140.0,0.9850183014991716,1.1,0.9043104056712384
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,140.0,10000.0,-15.0,0.0,1.6962014219424375
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,140.0,10000.0,0.0,0.0734576274474682,1.6962014219424375
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,140.0,10000.0,0.0734576274474682,0.2495600397435786,39.13631963215067*(x-0.0734576274474682)*(x-0.0734576274474682)*(x-0.0734576274474682)+5.716433056798909*(x-0.0734576274474682)*(x-0.0734576274474682)-5.740945545862069*(x-0.0734576274474682)+1.6962014219424375
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,140.0,10000.0,0.2495600397435786,0.348890008463926,-8.252633325418115*(x-0.24956003974357863)*(x-0.24956003974357863)*(x-0.24956003974357863)+1.2093182769095026*(x-0.24956003974357863)*(x-0.24956003974357863)-0.08649661098998063*(x-0.24956003974357863)+1.0762205492513095
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,140.0,10000.0,0.348890008463926,0.4508131799764808,168.38760767505258*(x-0.34889000846392604)*(x-0.34889000846392604)*(x-0.34889000846392604)-25.299809525171707*(x-0.34889000846392604)*(x-0.34889000846392604)-0.09052591889431766*(x-0.34889000846392604)+1.0714726564006385
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,140.0,10000.0,0.4508131799764808,0.5503264765827687,-24.97388295550961*(x-0.4508131799764808)*(x-0.4508131799764808)*(x-0.4508131799764808)+3.85852501563846*(x-0.4508131799764808)*(x-0.4508131799764808)+0.0*(x-0.4508131799764808)+0.9777139160851501
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,140.0,10000.0,0.5503264765827687,0.6515956418825019,-0.25937510596519536*(x-0.5503264765827687)*(x-0.5503264765827687)*(x-0.5503264765827687)-0.08900910839600785*(x-0.5503264765827687)*(x-0.5503264765827687)+0.026007776721227414*(x-0.5503264765827687)+0.99131348019165
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,140.0,10000.0,0.6515956418825019,0.7420065648011234,230.57544575926366*(x-0.6515956418825019)*(x-0.6515956418825019)*(x-0.6515956418825019)-31.269808280201374*(x-0.6515956418825019)*(x-0.6515956418825019)+0.0*(x-0.6515956418825019)+0.9927650614474075
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,140.0,10000.0,0.7420065648011234,0.8217816218923059,-152.79444244890263*(x-0.7420065648011234)*(x-0.7420065648011234)*(x-0.7420065648011234)+18.283778054364905*(x-0.7420065648011234)*(x-0.7420065648011234)+0.0*(x-0.7420065648011234)+0.9075638501891405
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,140.0,10000.0,0.8217816218923059,0.9055113661006396,117.0013178489413*(x-0.8217816218923059)*(x-0.8217816218923059)*(x-0.8217816218923059)-16.21204985908615*(x-0.8217816218923059)*(x-0.8217816218923059)+0.0*(x-0.8217816218923059)+0.946350202088932
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,140.0,10000.0,0.9055113661006396,0.9848279200216096,12.839532853047368*(x-0.9055113661006396)*(x-0.9055113661006396)*(x-0.9055113661006396)+0.07415667963653695*(x-0.9055113661006396)*(x-0.9055113661006396)-0.25408866569295957*(x-0.9055113661006396)+0.9013728315465253
shape,iterativefit,up_jesFragmentation,5,0.0,2.5,140.0,10000.0,0.9848279200216096,1.1,0.8880927160622439
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.8883285616355437
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,20.0,30.0,0.0,0.01,0.8883285616355437
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,20.0,30.0,0.01,0.03,-10895.354562905597*(x-0.01)*(x-0.01)*(x-0.01)-11.362093252940111*(x-0.01)*(x-0.01)+13.528909205604318*(x-0.01)+0.8883285616355437
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,20.0,30.0,0.03,0.0570602116613245,5041.770137684168*(x-0.03)*(x-0.03)*(x-0.03)-204.6470506102182*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.0671990719432092
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,20.0,30.0,0.0570602116613245,0.1032767813337435,-1568.3970539582895*(x-0.05706021166132451)*(x-0.05706021166132451)*(x-0.05706021166132451)+131.49427272050193*(x-0.05706021166132451)*(x-0.05706021166132451)+0.0*(x-0.05706021166132451)+1.0172477928325316
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,20.0,30.0,0.1032767813337435,0.2006739736414984,-50.71823497618692*(x-0.10327678133374353)*(x-0.10327678133374353)*(x-0.10327678133374353)+0.08309791802915538*(x-0.10327678133374353)*(x-0.10327678133374353)+2.104275092838*(x-0.10327678133374353)+1.1432879163988414
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,20.0,30.0,0.2006739736414984,0.4551977902343577,-1.2296286770113785*(x-0.2006739736414984)*(x-0.2006739736414984)*(x-0.2006739736414984)-0.8606569012602924*(x-0.2006739736414984)*(x-0.2006739736414984)+0.6770901501741654*(x-0.2006739736414984)+1.3021665616966325
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,20.0,30.0,0.4551977902343577,1.1,1.398471808967878
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,20.0,30.0,-15.0,0.0,0.9452206575317674
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,20.0,30.0,0.0,0.01,0.9452206575317674
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,20.0,30.0,0.01,0.0369539831996928,-1111.1090857927484*(x-0.01)*(x-0.01)*(x-0.01)-54.66860814870824*(x-0.01)*(x-0.01)+5.368793111326896*(x-0.01)+0.9452206575317674
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,20.0,30.0,0.0369539831996928,0.076662677355228,3238.0000936534825*(x-0.03695398319969288)*(x-0.03695398319969288)*(x-0.03695398319969288)-192.8651330917207*(x-0.03695398319969288)*(x-0.03695398319969288)+0.0*(x-0.03695398319969288)+1.02845500218706
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,20.0,30.0,0.076662677355228,0.1310929248535079,-1887.6979646057493*(x-0.07666267735522808)*(x-0.07666267735522808)*(x-0.07666267735522808)+172.85687688150298*(x-0.07666267735522808)*(x-0.07666267735522808)+0.0*(x-0.07666267735522808)+0.9270863488302733
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,20.0,30.0,0.1310929248535079,0.2413828521850323,12.459934902910456*(x-0.13109292485350799)*(x-0.13109292485350799)*(x-0.13109292485350799)-8.193589834094585*(x-0.13109292485350799)*(x-0.13109292485350799)+2.039509620843079*(x-0.13109292485350799)+1.1347949349163111
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,20.0,30.0,0.2413828521850323,0.4966364396524813,-2.565059446537595*(x-0.24138285218503233)*(x-0.24138285218503233)*(x-0.24138285218503233)-0.36331927812219283*(x-0.24138285218503233)*(x-0.24138285218503233)+0.6868517790588744*(x-0.24138285218503233)+1.2767822091767347
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,20.0,30.0,0.4966364396524813,1.1,1.385772513830957
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.9761904864212708
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,20.0,30.0,0.0,0.0194049959335901,0.9761904864212708
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,20.0,30.0,0.0194049959335901,0.0576607664198214,-270.1718644258321*(x-0.01940499593359019)*(x-0.01940499593359019)*(x-0.01940499593359019)+31.00689851193547*(x-0.01940499593359019)*(x-0.01940499593359019)-1.1861927929624696*(x-0.01940499593359019)+0.9761904864212708
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,20.0,30.0,0.0576607664198214,0.0976770956580056,-1375.0230765628535*(x-0.057660766419821465)*(x-0.057660766419821465)*(x-0.057660766419821465)+105.68201874659482*(x-0.057660766419821465)*(x-0.057660766419821465)+0.0*(x-0.057660766419821465)+0.9610642466746062
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,20.0,30.0,0.0976770956580056,0.1524097148034673,-217.727693689362*(x-0.09767709565800563)*(x-0.09767709565800563)*(x-0.09767709565800563)+8.964311488396978*(x-0.09767709565800563)*(x-0.09767709565800563)+1.8525123069744216*(x-0.09767709565800563)+1.0421842657133322
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,20.0,30.0,0.1524097148034673,0.2621531676340816,37.45755702296937*(x-0.15240971480346735)*(x-0.15240971480346735)*(x-0.15240971480346735)-7.114244214123148*(x-0.15240971480346735)*(x-0.15240971480346735)+0.8770786337719674*(x-0.15240971480346735)+1.1347324449456806
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,20.0,30.0,0.2621531676340816,0.5175701086243896,0.04384884713159494*(x-0.2621531676340816)*(x-0.2621531676340816)*(x-0.2621531676340816)+1.0587333195774118*(x-0.2621531676340816)*(x-0.2621531676340816)+0.6689695450504776*(x-0.2621531676340816)+1.1948127817666012
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,20.0,30.0,0.5175701086243896,1.1,1.4354790301348763
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.9078197403399121
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,30.0,40.0,0.0,0.01,0.9078197403399121
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,30.0,40.0,0.01,0.03,-10470.231559752992*(x-0.01)*(x-0.01)*(x-0.01)-59.69833783740504*(x-0.01)*(x-0.01)+17.680528157672647*(x-0.01)+0.9078197403399121
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,30.0,40.0,0.03,0.05,5047.226438570806*(x-0.03)*(x-0.03)*(x-0.03)-160.64286660882115*(x-0.03)*(x-0.03)+2.728316772472857*(x-0.03)+1.153789115880379
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,30.0,40.0,0.05,0.07,-19615.053154565692*(x-0.05)*(x-0.05)*(x-0.05)+529.4697487768464*(x-0.05)*(x-0.05)+2.3592738344049784*(x-0.05)+1.184476116194874
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,30.0,40.0,0.07,0.1106427822789511,758.8496893851769*(x-0.07)*(x-0.07)*(x-0.07)-46.26264406219711*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.2865290671571867
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,30.0,40.0,0.1106427822789511,0.3235783521691459,9.320874431127157*(x-0.1106427822789511)*(x-0.1106427822789511)*(x-0.1106427822789511)+4.392706279101862e-16*(x-0.1106427822789511)*(x-0.1106427822789511)+0.0*(x-0.1106427822789511)+1.261056304018841
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,30.0,40.0,0.3235783521691459,1.1,1.3510477645580161
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.9298927688838848
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,30.0,40.0,0.0,0.01,0.9298927688838848
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,30.0,40.0,0.01,0.03,-10245.638988013783*(x-0.01)*(x-0.01)*(x-0.01)-37.1115296628335*(x-0.01)*(x-0.01)+13.779227972129883*(x-0.01)+0.9298927688838848
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,30.0,40.0,0.03,0.0567165831807759,6634.595746599211*(x-0.030000000000000002)*(x-0.030000000000000002)*(x-0.030000000000000002)-265.8805937022604*(x-0.030000000000000002)*(x-0.030000000000000002)+0.0*(x-0.030000000000000002)+1.1086676045572388
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,30.0,40.0,0.0567165831807759,0.0976050938207076,-753.1490938019552*(x-0.056716583180775965)*(x-0.056716583180775965)*(x-0.056716583180775965)+58.07154447307839*(x-0.056716583180775965)*(x-0.056716583180775965)+0.0*(x-0.056716583180775965)+1.0454078919053027
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,30.0,40.0,0.0976050938207076,0.1651628649806411,-28.171890780310378*(x-0.09760509382070764)*(x-0.09760509382070764)*(x-0.09760509382070764)+0.00554656862428049*(x-0.09760509382070764)*(x-0.09760509382070764)+0.9714151186174722*(x-0.09760509382070764)+1.0910104945818435
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,30.0,40.0,0.1651628649806411,0.4050877198724065,-2.7919496127241614*(x-0.16516286498064114)*(x-0.16516286498064114)*(x-0.16516286498064114)-0.08226159619855836*(x-0.16516286498064114)*(x-0.16516286498064114)+0.5864305853329488*(x-0.16516286498064114)+1.1479760074768146
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,30.0,40.0,0.4050877198724065,1.1,1.2453803101864898
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,30.0,40.0,-15.0,0.0,0.892021515693466
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,30.0,40.0,0.0,0.01,0.892021515693466
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,30.0,40.0,0.01,0.0357124629137746,-7731.582556511104*(x-0.01)*(x-0.01)*(x-0.01)+84.00782275538256*(x-0.01)*(x-0.01)+11.014664847634542*(x-0.01)+0.892021515693466
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,30.0,40.0,0.0357124629137746,0.0834854986877149,326.24610449297455*(x-0.03571246291377468)*(x-0.03571246291377468)*(x-0.03571246291377468)-23.378650231577296*(x-0.03571246291377468)*(x-0.03571246291377468)+0.0*(x-0.03571246291377468)+1.099344341557731
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,30.0,40.0,0.0834854986877149,0.162142612216869,-536.09404723522*(x-0.08348549868771496)*(x-0.08348549868771496)*(x-0.08348549868771496)+63.61336022555908*(x-0.08348549868771496)*(x-0.08348549868771496)+0.0*(x-0.08348549868771496)+1.081558932499144
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,30.0,40.0,0.162142612216869,0.2867290639289208,0.21362752381740768*(x-0.16214261221686904)*(x-0.16214261221686904)*(x-0.16214261221686904)-0.26843486621842166*(x-0.16214261221686904)*(x-0.16214261221686904)+0.05693905418437528*(x-0.16214261221686904)+1.214242532678828
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,30.0,40.0,0.2867290639289208,0.5455742818028969,3.1023725342302817*(x-0.2867290639289208)*(x-0.2867290639289208)*(x-0.2867290639289208)-3.489685713311204*(x-0.2867290639289208)*(x-0.2867290639289208)+0.0*(x-0.2867290639289208)+1.2175828931625614
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,30.0,40.0,0.5455742818028969,1.1,1.0375749730054833
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,40.0,60.0,-15.0,0.0,0.9217168889470185
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,40.0,60.0,0.0,0.01,0.9217168889470185
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,40.0,60.0,0.01,0.03,-19028.587458237344*(x-0.01)*(x-0.01)*(x-0.01)-64.12968496210712*(x-0.01)*(x-0.01)+25.39949234836909*(x-0.01)+0.9217168889470185
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,40.0,60.0,0.03,0.05,6412.968496210724*(x-0.03)*(x-0.03)*(x-0.03)-192.38905488632176*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.2518261622636586
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,40.0,60.0,0.05,0.07,-25918.4367235366*(x-0.05)*(x-0.05)*(x-0.05)+777.5531017060982*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.2261742882788158
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,40.0,60.0,0.07,0.09,34422.92931698234*(x-0.07)*(x-0.07)*(x-0.07)-1032.6878795094697*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.3298480351729622
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,40.0,60.0,0.09,0.2329041879423738,101.72210830501359*(x-0.09)*(x-0.09)*(x-0.09)-3.5244847715602674e-15*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.1921563179050332
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,40.0,60.0,0.2329041879423738,1.1,1.4890153191700868
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,40.0,60.0,-15.0,0.0,0.9263799295423915
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,40.0,60.0,0.0,0.01,0.9263799295423915
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,40.0,60.0,0.01,0.03,-7037.011719661561*(x-0.01)*(x-0.01)*(x-0.01)-84.08277317185664*(x-0.01)*(x-0.01)+16.17571134292348*(x-0.01)+0.9263799295423915
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,40.0,60.0,0.03,0.05,-2511.688563952666*(x-0.030000000000000002)*(x-0.030000000000000002)*(x-0.030000000000000002)-33.849001892803535*(x-0.030000000000000002)*(x-0.030000000000000002)+4.367986352455341*(x-0.030000000000000002)+1.159964953374826
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,40.0,60.0,0.05,0.07,532.6392919453392*(x-0.05)*(x-0.05)*(x-0.05)-27.153546168927182*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.21369157115519
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,40.0,60.0,0.07,0.1112110752985563,688.6013286598683*(x-0.07)*(x-0.07)*(x-0.07)-37.14400940739807*(x-0.07)*(x-0.07)-0.4469746964226803*(x-0.07)+1.207091267023182
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,40.0,60.0,0.1112110752985563,0.3217262660027206,8.79930461807229*(x-0.11121107529855631)*(x-0.11121107529855631)*(x-0.11121107529855631)+6.44481879772641*(x-0.11121107529855631)*(x-0.11121107529855631)+0.0*(x-0.11121107529855631)+1.1737831852164498
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,40.0,60.0,0.3217262660027206,1.1,1.5414875261778311
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,40.0,60.0,-15.0,0.0,0.8980977611514366
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,40.0,60.0,0.0,0.01,0.8980977611514366
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,40.0,60.0,0.01,0.03,-16145.645997626087*(x-0.01)*(x-0.01)*(x-0.01)+70.15433517426236*(x-0.01)*(x-0.01)+17.177806917650766*(x-0.01)+0.8980977611514366
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,40.0,60.0,0.03,0.0567834252970238,670.8838396913163*(x-0.03)*(x-0.03)*(x-0.03)-29.598232605938957*(x-0.03)*(x-0.03)+0.6092051274699644*(x-0.03)+1.1405504655931482
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,40.0,60.0,0.0567834252970238,0.1052812052079676,-1090.1362947682173*(x-0.05678342529702385)*(x-0.05678342529702385)*(x-0.05678342529702385)+74.4839732211915*(x-0.05678342529702385)*(x-0.05678342529702385)+0.4675003557764264*(x-0.05678342529702385)+1.1485245033838267
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,40.0,60.0,0.1052812052079676,0.1962671375052606,221.51642996880682*(x-0.10528120520796765)*(x-0.10528120520796765)*(x-0.10528120520796765)-30.232318349819856*(x-0.10528120520796765)*(x-0.10528120520796765)+0.0*(x-0.10528120520796765)+1.2220359517437969
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,40.0,60.0,0.1962671375052606,0.442408282397386,8.039828247425243*(x-0.19626713750526065)*(x-0.19626713750526065)*(x-0.19626713750526065)+0.7660355943229074*(x-0.19626713750526065)*(x-0.19626713750526065)+0.0*(x-0.19626713750526065)+1.1386104751533621
shape,iterativefit,up_jesFragmentation,0,1.6,2.5,40.0,60.0,0.442408282397386,1.1,1.3049156404320523
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,60.0,100.0,-15.0,0.0,0.9374109439541399
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,60.0,100.0,0.0,0.01,0.9374109439541399
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,60.0,100.0,0.01,0.03,-16439.318239499076*(x-0.01)*(x-0.01)*(x-0.01)-251.84593182022678*(x-0.01)*(x-0.01)+29.801019160207954*(x-0.01)+0.9374109439541399
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,60.0,100.0,0.03,0.05,22186.049072940077*(x-0.03)*(x-0.03)*(x-0.03)-695.5669132790284*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.3011784085142157
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,60.0,100.0,0.05,0.07,94.7913045021369*(x-0.05)*(x-0.05)*(x-0.05)+24.036948054742613*(x-0.05)*(x-0.05)-1.1994176436330395*(x-0.05)+1.200440035786125
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,60.0,100.0,0.07,0.09,31.162145377321078*(x-0.07)*(x-0.07)*(x-0.07)+2.1698895396996267*(x-0.07)*(x-0.07)-0.12419015604077029*(x-0.07)+1.1868247925713784
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,60.0,100.0,0.09,0.2340361872995644,-8.009733069439765*(x-0.09)*(x-0.09)*(x-0.09)+14.032423799636101*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.1854582424294613
shape,iterativefit,up_jesFragmentation,0,0.0,0.8,60.0,100.0,0.2340361872995644,1.1,1.4526458754773217
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,60.0,100.0,-15.0,0.0,0.936376364042598
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,60.0,100.0,0.0,0.01,0.936376364042598
shape,iterativefit,up_jesFragmentation,0,0.8,1.6,60.0,100.0,0.01,0.03,-13773.936341285218*(x-0.010000000000000002)*(x-0.010000000000000002)*(x-0.010000000000000002)-125.98059870298854*(x-0.010000000000000002)*(x-0.010000000000000002)+21.567947557661796*(x-0.010000000000000002)+0.936376364042598
